HOUR,YEAR,MONTH,MONTH_NAME,DAY,DAY_OF_WEEK,DAY_NAME,HOUR_OF_DAY,SEASON,IS_WEEKEND,IS_PUBLIC_HOLIDAY,TOTALDEMAND,RRP,ALLSKY_IRRADIANCE,CLRSKY_IRRADIANCE,CLEARNESS_IDX,TEMP_2M,REL_HUMIDITY,WIND_SPEED,CASH_RATE_TARGET,ROOFTOP_SOLAR_MW,RRP_LAG_1H,RRP_LAG_3H,RRP_LAG_24H,SOLAR_LAG_1H,SOLAR_LAG_24H,SOLAR_LAG_168H,SOLAR_ROLLING_6H_MEAN,SOLAR_ROLLING_24H_MAX,SOLAR_ROLLING_24H_MEAN,SOLAR_ROLLING_6H_STD,IS_SOLAR_HOUR,IS_DAWN_DUSK,IS_NIGHT
8/2/2019 01:00,2019,2,February,8,4,Friday,1,Summer,0,0,7403.005,79.63,0.0,0.0,0.0,23.5,88.0,4.15,1.5,0.0,99.465,93.03,75.185,0.0,0.0,0.0,0.0,979.88,329.7216666666667,0.0,0,0,1
8/2/2019 02:00,2019,2,February,8,4,Friday,2,Summer,0,0,7034.025,88.81,0.0,0.0,0.0,23.35,88.48,3.52,1.5,0.0,79.63,97.01,63.875,0.0,0.0,0.0,0.0,979.88,329.7216666666667,0.0,0,0,1
8/2/2019 03:00,2019,2,February,8,4,Friday,3,Summer,0,0,6882.17,73.74,0.0,0.0,0.0,23.25,88.82,3.04,1.5,0.0,88.81,99.465,58.66,0.0,0.0,0.0,0.0,979.88,329.7216666666667,0.0,0,0,1
8/2/2019 04:00,2019,2,February,8,4,Friday,4,Summer,0,0,7044.75,88.535,0.0,0.0,0.0,23.19,89.13,2.71,1.5,0.0,73.74,79.63,71.91,0.0,0.0,0.0,0.0,979.88,329.7216666666667,0.0,0,0,1
8/2/2019 05:00,2019,2,February,8,4,Friday,5,Summer,0,0,7612.6,90.595,9.15,12.75,0.2,23.19,89.14,2.47,1.5,13.066,88.535,88.81,73.185,0.0,14.23,7.43,1.5249999999997728,979.88,329.51,3.7354718572543026,0,0,0
8/2/2019 06:00,2019,2,February,8,4,Friday,6,Summer,0,0,8451.125,125.235,84.97,159.93,0.27,23.33,88.12,2.43,1.5,151.56,90.595,73.74,101.565,9.15,168.93,111.3,15.68666666666644,979.88,326.01166666666666,34.138524670276865,0,0,0
8/2/2019 07:00,2019,2,February,8,4,Friday,7,Summer,0,0,9056.125,113.31,218.02,376.6,0.37,23.46,87.33,2.56,1.5,344.022,125.235,88.535,124.76,84.97,390.7,253.98,52.023333333333106,979.88,318.81666666666666,87.86100447105844,0,1,0
8/2/2019 08:00,2019,2,February,8,4,Friday,8,Summer,0,0,9308.395,107.555,363.02,589.53,0.43,23.7,85.7,2.7,1.5,561.773,113.31,90.595,96.895,218.02,604.28,196.77,112.52666666666643,979.88,308.76416666666665,148.75910723940152,0,1,0
8/2/2019 09:00,2019,2,February,8,4,Friday,9,Summer,0,0,9530.03,106.47,480.77,771.42,0.45,24.34,81.31,2.71,1.5,776.597,107.555,125.235,123.15,363.02,787.62,291.0,192.65499999999975,979.88,295.97875,197.51656282448224,1,0,0
8/2/2019 10:00,2019,2,February,8,4,Friday,10,Summer,0,0,9687.665,117.57,570.88,903.47,0.47,25.82,72.12,2.67,1.5,944.915,106.47,113.31,136.295,480.77,893.97,277.05,287.80166666666645,979.88,282.51666666666665,222.11926322735934,1,0,0
8/2/2019 11:00,2019,2,February,8,4,Friday,11,Summer,0,0,9905.39,116.55,597.12,978.92,0.46,27.33,65.31,2.69,1.5,986.505,117.57,107.555,168.555,570.88,979.88,231.9,385.7966666666664,969.85,266.5683333333333,203.51795760243272,1,0,0
8/2/2019 12:00,2019,2,February,8,4,Friday,12,Summer,0,0,10204.235,117.22,619.22,985.8,0.47,28.15,62.4,2.96,1.5,975.072,116.55,106.47,123.15,597.12,969.85,213.5,474.83833333333314,929.28,251.95875,157.17318733380134,1,0,0
8/2/2019 13:00,2019,2,February,8,4,Friday,13,Summer,0,0,10637.13,120.495,615.42,926.92,0.49,28.52,60.94,3.35,1.5,891.017,117.22,117.57,161.06,619.22,929.28,218.73,541.0716666666664,803.58,238.88125,100.99849116034689,1,0,0
8/2/2019 14:00,2019,2,February,8,4,Friday,14,Summer,0,0,10892.0,117.765,639.55,809.67,0.57,28.52,60.62,3.41,1.5,715.352,120.495,116.55,114.345,615.42,803.58,170.1,587.1599999999997,660.58,232.04666666666665,57.01623523173307,1,0,0
8/2/2019 15:00,2019,2,February,8,4,Friday,15,Summer,0,0,11268.65,115.37,527.47,639.05,0.58,27.98,62.41,3.34,1.5,498.303,117.765,117.22,166.805,639.55,660.58,151.2,594.9433333333332,639.55,226.50041666666667,40.3356857716221,1,0,0
8/2/2019 16:00,2019,2,February,8,4,Friday,16,Summer,0,0,11351.525,115.16,332.9,432.52,0.5,27.32,65.09,3.35,1.5,249.374,115.37,120.495,173.795,527.47,446.0,101.65,555.2799999999997,639.55,221.78791666666666,115.57112286380237,0,1,0
8/2/2019 17:00,2019,2,February,8,4,Friday,17,Summer,0,0,10715.49,93.535,169.35,215.0,0.44,26.58,68.26,3.48,1.5,87.844,115.16,117.765,117.39,332.9,226.5,51.58,483.98499999999973,639.55,219.40666666666664,191.5604026671473,0,1,0
8/2/2019 18:00,2019,2,February,8,4,Friday,18,Summer,0,0,9715.14,81.735,21.23,33.75,0.22,25.81,72.06,3.62,1.5,21.14,93.535,115.37,111.355,169.35,37.92,6.97,384.3199999999997,639.55,218.71124999999998,252.87623486598915,0,0,0
8/2/2019 19:00,2019,2,February,8,4,Friday,19,Summer,0,0,9214.05,90.785,0.0,0.0,0.0,25.08,76.79,3.42,1.5,0.035,81.735,115.16,114.16,21.23,0.0,0.0,281.7499999999998,639.55,218.71124999999998,264.9162032794487,0,0,1
8/2/2019 20:00,2019,2,February,8,4,Friday,20,Summer,0,0,8904.28,88.41,0.0,0.0,0.0,24.46,80.57,3.12,1.5,0.0,90.785,93.535,122.605,0.0,0.0,0.0,175.1583333333331,639.55,218.71124999999998,216.37675285636422,0,0,1
8/2/2019 21:00,2019,2,February,8,4,Friday,21,Summer,0,0,8496.855,94.575,0.0,0.0,0.0,23.9,83.6,2.68,1.5,0.0,88.41,81.735,97.075,0.0,0.0,0.0,87.24666666666644,639.55,218.71124999999998,137.3176320312272,0,0,1
8/2/2019 22:00,2019,2,February,8,4,Friday,22,Summer,0,0,8226.965,86.8,0.0,0.0,0.0,23.41,85.59,2.27,1.5,0.0,94.575,90.785,93.03,0.0,0.0,0.0,31.763333333333104,639.55,218.71124999999998,67.93626326685276,0,0,1
8/2/2019 23:00,2019,2,February,8,4,Friday,23,Summer,0,0,7825.615,90.96,0.0,0.0,0.0,22.86,88.28,1.58,1.5,0.0,86.8,88.41,97.01,0.0,0.0,0.0,3.538333333333106,639.55,218.71124999999998,8.667111206332446,0,0,1
9/2/2019 00:00,2019,2,February,9,5,Saturday,0,Summer,1,0,7414.405,74.06,0.0,0.0,0.0,22.28,92.14,0.82,1.5,0.0,90.96,94.575,99.465,0.0,0.0,0.0,0.0,639.55,218.71124999999998,0.0,0,0,1
9/2/2019 01:00,2019,2,February,9,5,Saturday,1,Summer,1,0,6940.465,71.505,0.0,0.0,0.0,22.22,92.47,0.85,1.5,0.0,74.06,86.8,79.63,0.0,0.0,0.0,0.0,639.55,218.71124999999998,0.0,0,0,1
9/2/2019 02:00,2019,2,February,9,5,Saturday,2,Summer,1,0,6508.16,66.525,0.0,0.0,0.0,22.3,92.26,1.83,1.5,0.0,71.505,90.96,88.81,0.0,0.0,0.0,0.0,639.55,218.71124999999998,0.0,0,0,1
9/2/2019 03:00,2019,2,February,9,5,Saturday,3,Summer,1,0,6331.89,77.3,0.0,0.0,0.0,22.29,92.14,2.29,1.5,0.0,66.525,74.06,73.74,0.0,0.0,0.0,0.0,639.55,218.71124999999998,0.0,0,0,1
9/2/2019 04:00,2019,2,February,9,5,Saturday,4,Summer,1,0,6362.1,81.535,0.0,0.0,0.0,22.21,92.14,2.8,1.5,0.0,77.3,71.505,88.535,0.0,0.0,0.0,0.0,639.55,218.71124999999998,0.0,0,0,1
9/2/2019 05:00,2019,2,February,9,5,Saturday,5,Summer,1,0,6545.71,78.82,8.93,12.12,0.21,22.17,92.17,3.11,1.5,13.55,81.535,66.525,90.595,0.0,9.15,4.6,1.488333333333106,639.55,218.70208333333335,3.645657233328345,0,0,0
9/2/2019 06:00,2019,2,February,9,5,Saturday,6,Summer,1,0,6812.085,78.095,131.85,159.98,0.43,22.35,91.28,3.08,1.5,145.225,78.82,77.3,125.235,8.93,84.97,55.12,23.463333333333107,639.55,220.65541666666664,53.21841661176206,0,0,0
9/2/2019 07:00,2019,2,February,9,5,Saturday,7,Summer,1,0,7183.75,74.93,304.35,377.3,0.52,23.02,88.26,2.86,1.5,391.264,78.095,81.535,113.31,131.85,218.02,122.65,74.1883333333331,639.55,224.25250000000003,124.15283893920197,0,1,0
9/2/2019 08:00,2019,2,February,9,5,Saturday,8,Summer,1,0,7521.65,83.47,498.98,592.12,0.59,24.88,77.07,3.23,1.5,700.281,74.93,78.82,107.555,304.35,363.02,194.98,157.35166666666643,639.55,229.9175,205.19105647338532,0,1,0
9/2/2019 09:00,2019,2,February,9,5,Saturday,9,Summer,1,0,7699.13,80.08,768.4,774.05,0.72,26.5,69.75,3.06,1.5,929.238,83.47,78.095,106.47,498.98,480.77,269.23,285.4183333333331,768.4,241.90208333333337,303.5559059821846,1,0,0
9/2/2019 10:00,2019,2,February,9,5,Saturday,10,Summer,1,0,7842.24,66.46,898.6,908.25,0.74,27.58,65.2,2.94,1.5,1103.649,80.08,74.93,117.57,768.4,570.88,333.83,435.1849999999998,898.6,255.55708333333334,352.3290351219996,1,0,0
9/2/2019 11:00,2019,2,February,9,5,Saturday,11,Summer,1,0,8155.38,75.0,949.7,978.7,0.73,28.56,60.47,2.98,1.5,1082.199,66.46,83.47,116.55,898.6,597.12,393.5,591.9799999999998,949.7,270.2479166666667,333.52753199698566,1,0,0
9/2/2019 12:00,2019,2,February,9,5,Saturday,12,Summer,1,0,8444.54,81.81,837.62,991.7,0.64,29.07,57.2,3.09,1.5,1030.409,75.0,80.08,117.22,949.7,619.22,405.5,709.6083333333331,949.7,279.34791666666666,253.6942714699482,1,0,0
9/2/2019 13:00,2019,2,February,9,5,Saturday,13,Summer,1,0,8672.91,81.81,716.38,937.9,0.57,29.15,55.92,3.26,1.5,941.564,81.81,66.46,120.495,837.62,615.42,478.25,778.2799999999997,949.7,283.55458333333337,160.82329980447977,1,0,0
9/2/2019 14:00,2019,2,February,9,5,Saturday,14,Summer,1,0,8719.04,75.075,538.67,822.22,0.48,29.22,54.88,3.63,1.5,912.011,81.81,75.0,117.765,716.38,639.55,440.73,784.8949999999999,949.7,279.35125,147.28379513714887,1,0,0
9/2/2019 15:00,2019,2,February,9,5,Saturday,15,Summer,1,0,8958.79,87.98,560.28,654.4,0.61,29.2,53.67,4.27,1.5,741.25,75.075,81.81,115.37,538.67,527.47,335.2,750.208333333333,949.7,280.71833333333336,174.02494400708213,1,0,0
9/2/2019 16:00,2019,2,February,9,5,Saturday,16,Summer,1,0,9287.615,89.88,381.38,450.65,0.57,28.81,51.46,5.14,1.5,498.329,87.98,81.81,115.16,560.28,332.9,229.88,664.0049999999998,949.7,282.73833333333334,210.16734777315148,0,1,0
9/2/2019 17:00,2019,2,February,9,5,Saturday,17,Summer,1,0,9355.82,87.81,203.98,227.52,0.53,28.01,46.8,5.98,1.5,221.865,89.88,75.075,93.535,381.38,169.35,117.65,539.7183333333331,949.7,284.18125000000003,227.23110917448466,0,1,0
9/2/2019 18:00,2019,2,February,9,5,Saturday,18,Summer,1,0,9199.545,104.895,34.33,36.08,0.36,26.54,44.28,6.42,1.5,36.715,87.81,87.98,81.735,203.98,21.23,28.23,405.8366666666664,949.7,284.7270833333333,251.91111342429028,0,0,0
9/2/2019 19:00,2019,2,February,9,5,Saturday,19,Summer,1,0,8785.08,86.53,0.0,0.0,0.0,25.13,45.84,6.14,1.5,0.022,104.895,89.88,90.785,34.33,0.0,0.0,286.43999999999977,949.7,284.7270833333333,244.9607721248407,0,0,1
9/2/2019 20:00,2019,2,February,9,5,Saturday,20,Summer,1,0,8502.195,95.005,0.0,0.0,0.0,24.26,49.4,6.09,1.5,0.0,86.53,87.81,88.41,0.0,0.0,0.0,196.66166666666643,949.7,284.7270833333333,232.42026817096695,0,0,1
9/2/2019 21:00,2019,2,February,9,5,Saturday,21,Summer,1,0,8106.775,85.445,0.0,0.0,0.0,23.54,52.85,6.5,1.5,0.0,95.005,104.895,94.575,0.0,0.0,0.0,103.28166666666642,949.7,284.7270833333333,157.62898063701212,0,0,1
9/2/2019 22:00,2019,2,February,9,5,Saturday,22,Summer,1,0,7778.725,82.475,0.0,0.0,0.0,22.62,56.89,6.83,1.5,0.0,85.445,86.53,86.8,0.0,0.0,0.0,39.718333333333106,949.7,284.7270833333333,81.63469027725347,0,0,1
9/2/2019 23:00,2019,2,February,9,5,Saturday,23,Summer,1,0,7387.77,90.17,0.0,0.0,0.0,21.71,60.83,6.73,1.5,0.0,82.475,95.005,90.96,0.0,0.0,0.0,5.721666666666439,949.7,284.7270833333333,14.015163811488856,0,0,1
10/2/2019 00:00,2019,2,February,10,6,Sunday,0,Summer,1,0,7009.825,90.105,0.0,0.0,0.0,20.96,63.05,6.13,1.5,0.0,90.17,85.445,74.06,0.0,0.0,0.0,0.0,949.7,284.7270833333333,0.0,0,0,1
10/2/2019 01:00,2019,2,February,10,6,Sunday,1,Summer,1,0,6595.62,66.0,0.0,0.0,0.0,20.4,63.0,5.13,1.5,0.0,90.105,82.475,71.505,0.0,0.0,0.0,0.0,949.7,284.7270833333333,0.0,0,0,1
10/2/2019 02:00,2019,2,February,10,6,Sunday,2,Summer,1,0,6279.355,65.275,0.0,0.0,0.0,19.98,62.62,4.43,1.5,0.0,66.0,90.17,66.525,0.0,0.0,0.0,0.0,949.7,284.7270833333333,0.0,0,0,1
10/2/2019 03:00,2019,2,February,10,6,Sunday,3,Summer,1,0,6162.995,71.495,0.0,0.0,0.0,19.56,63.32,4.24,1.5,0.0,65.275,90.105,77.3,0.0,0.0,0.0,0.0,949.7,284.7270833333333,0.0,0,0,1
10/2/2019 04:00,2019,2,February,10,6,Sunday,4,Summer,1,0,6170.83,81.455,0.0,0.0,0.0,19.18,64.38,4.29,1.5,0.0,71.495,66.0,81.535,0.0,0.0,0.0,0.0,949.7,284.7270833333333,0.0,0,0,1
10/2/2019 05:00,2019,2,February,10,6,Sunday,5,Summer,1,0,6319.295,79.56,12.85,14.0,0.32,19.04,64.72,4.22,1.5,19.304,81.455,65.275,78.82,0.0,8.93,17.92,2.1416666666664392,949.7,284.8904166666667,5.245990532096102,0,0,0
10/2/2019 06:00,2019,2,February,10,6,Sunday,6,Summer,1,0,6487.23,81.26,169.32,183.8,0.56,19.8,60.47,4.64,1.5,191.621,79.56,71.495,78.095,12.85,131.85,179.48,30.361666666666437,949.7,286.45166666666665,68.26917325310917,0,0,0
10/2/2019 07:00,2019,2,February,10,6,Sunday,7,Summer,1,0,6754.775,79.47,401.55,417.73,0.68,20.5,56.29,4.65,1.5,478.685,81.26,81.455,74.93,169.32,304.35,401.35,97.28666666666645,949.7,290.50166666666667,163.27192920604418,0,1,0
10/2/2019 08:00,2019,2,February,10,6,Sunday,8,Summer,1,0,6917.925,69.31,630.15,641.88,0.74,21.05,52.9,4.01,1.5,795.752,79.47,79.56,83.47,401.55,498.98,615.45,202.3116666666664,949.7,295.96708333333333,261.3754950577124,0,1,0
10/2/2019 09:00,2019,2,February,10,6,Sunday,9,Summer,1,0,6948.915,73.51,822.75,832.25,0.78,21.49,49.37,3.45,1.5,1033.279,69.31,81.26,80.08,630.15,768.4,803.3,339.43666666666644,949.7,298.2316666666666,338.46118487452173,1,0,0
10/2/2019 10:00,2019,2,February,10,6,Sunday,10,Summer,1,0,6802.265,69.745,962.2,970.12,0.79,21.89,46.34,3.07,1.5,1196.728,73.51,79.47,66.46,822.75,898.6,933.67,499.8033333333331,962.2,300.88166666666666,371.7773474361587,1,0,0
10/2/2019 11:00,2019,2,February,10,6,Sunday,11,Summer,1,0,6686.125,69.59,1034.9,1045.2,0.79,22.26,44.28,2.95,1.5,1283.584,69.745,69.31,75.0,962.2,949.7,1016.88,670.1449999999999,1034.9,304.4316666666667,336.51126987071444,1,0,0
10/2/2019 12:00,2019,2,February,10,6,Sunday,12,Summer,1,0,6673.51,69.24,1046.2,1049.62,0.8,22.56,43.69,3.23,1.5,1291.163,69.59,73.51,81.81,1034.9,837.62,1020.08,816.2916666666664,1046.2,313.1225,256.3738547837289,1,0,0
10/2/2019 13:00,2019,2,February,10,6,Sunday,13,Summer,1,0,6703.825,61.46,981.0,981.2,0.79,22.68,44.28,3.82,1.5,1227.454,69.24,69.745,81.81,1046.2,716.38,954.6,912.8666666666664,1046.2,324.1483333333333,159.87217915156214,1,0,0
10/2/2019 14:00,2019,2,February,10,6,Sunday,14,Summer,1,0,6846.365,64.34,862.38,867.95,0.78,22.54,45.99,4.51,1.5,1079.667,61.46,69.59,75.075,981.0,538.67,845.17,951.5716666666664,1046.2,337.63624999999996,91.02449789298184,1,0,0
10/2/2019 15:00,2019,2,February,10,6,Sunday,15,Summer,1,0,7148.97,72.74,682.03,685.1,0.75,22.14,48.68,5.06,1.5,854.653,64.34,69.24,87.98,862.38,560.28,668.4,928.1183333333332,1046.2,342.7091666666667,137.24768215408702,1,0,0
10/2/2019 16:00,2019,2,February,10,6,Sunday,16,Summer,1,0,7545.78,89.11,463.08,465.73,0.7,21.62,51.62,5.21,1.5,555.298,72.74,61.46,89.88,682.03,381.38,455.55,844.9316666666665,1046.2,346.1133333333333,231.41460355100477,0,1,0
10/2/2019 17:00,2019,2,February,10,6,Sunday,17,Summer,1,0,8026.48,109.06,237.73,239.35,0.63,21.06,54.45,4.87,1.5,241.778,89.11,64.34,87.81,463.08,203.98,231.95,712.0699999999997,1046.2,347.5195833333333,314.4697617259903,0,1,0
10/2/2019 18:00,2019,2,February,10,6,Sunday,18,Summer,1,0,8173.84,102.57,36.67,36.88,0.4,20.4,57.47,3.96,1.5,37.036,109.06,72.74,104.895,237.73,34.33,42.8,543.8149999999997,1046.2,347.6170833333333,365.8196244462562,0,0,0
10/2/2019 19:00,2019,2,February,10,6,Sunday,19,Summer,1,0,8103.2,130.54,0.0,0.0,0.0,19.99,60.55,3.17,1.5,0.015,102.57,89.11,86.53,36.67,0.0,0.0,380.31499999999977,1046.2,347.6170833333333,350.23721051595703,0,0,1
10/2/2019 20:00,2019,2,February,10,6,Sunday,20,Summer,1,0,8061.48,105.63,0.0,0.0,0.0,19.93,62.12,2.73,1.5,0.0,130.54,109.06,95.005,0.0,0.0,0.0,236.58499999999972,1046.2,347.6170833333333,283.41964496131493,0,0,1
10/2/2019 21:00,2019,2,February,10,6,Sunday,21,Summer,1,0,7670.2,95.21,0.0,0.0,0.0,19.93,63.09,2.49,1.5,0.0,105.63,102.57,85.445,0.0,0.0,0.0,122.91333333333307,1046.2,347.6170833333333,190.60808122077003,0,0,1
10/2/2019 22:00,2019,2,February,10,6,Sunday,22,Summer,1,0,7303.265,94.96,0.0,0.0,0.0,20.02,62.94,2.28,1.5,0.0,95.21,130.54,82.475,0.0,0.0,0.0,45.733333333333064,1046.2,347.6170833333333,95.1956040301396,0,0,1
10/2/2019 23:00,2019,2,February,10,6,Sunday,23,Summer,1,0,6940.41,87.935,0.0,0.0,0.0,20.0,63.96,2.34,1.5,0.0,94.96,105.63,90.17,0.0,0.0,0.0,6.111666666666402,1046.2,347.6170833333333,14.970464811182543,0,0,1
11/2/2019 00:00,2019,2,February,11,0,Monday,0,Summer,0,0,6683.39,74.05,0.0,0.0,0.0,19.84,66.98,2.72,1.5,0.0,87.935,95.21,90.105,0.0,0.0,0.0,0.0,1046.2,347.6170833333333,0.0,0,0,1
11/2/2019 01:00,2019,2,February,11,0,Monday,1,Summer,0,0,6332.525,71.94,0.0,0.0,0.0,19.63,70.28,3.02,1.5,0.0,74.05,94.96,66.0,0.0,0.0,0.0,0.0,1046.2,347.6170833333333,0.0,0,0,1
11/2/2019 02:00,2019,2,February,11,0,Monday,2,Summer,0,0,6079.495,80.555,0.0,0.0,0.0,19.46,72.69,3.1,1.5,0.0,71.94,87.935,65.275,0.0,0.0,0.0,0.0,1046.2,347.6170833333333,0.0,0,0,1
11/2/2019 03:00,2019,2,February,11,0,Monday,3,Summer,0,0,6052.47,91.0,0.0,0.0,0.0,19.34,74.22,3.04,1.5,0.0,80.555,74.05,71.495,0.0,0.0,0.0,0.0,1046.2,347.6170833333333,0.0,0,0,1
11/2/2019 04:00,2019,2,February,11,0,Monday,4,Summer,0,0,6286.52,90.145,0.0,0.0,0.0,19.25,75.43,2.93,1.5,0.0,91.0,71.94,81.455,0.0,0.0,0.0,0.0,1046.2,347.6170833333333,0.0,0,0,1
11/2/2019 05:00,2019,2,February,11,0,Monday,5,Summer,0,0,6881.99,85.015,12.35,12.7,0.33,19.31,76.16,2.87,1.5,18.037,90.145,80.555,79.56,0.0,12.85,14.23,2.058333333333068,1046.2,347.59625,5.041866386847888,0,0,0
11/2/2019 06:00,2019,2,February,11,0,Monday,6,Summer,0,0,7675.645,90.94,169.4,176.02,0.57,20.39,72.78,2.95,1.5,179.933,85.015,91.0,81.26,12.35,169.32,164.07,30.2916666666664,1046.2,347.5995833333333,68.32769875140698,0,0,0
11/2/2019 07:00,2019,2,February,11,0,Monday,7,Summer,0,0,8054.565,91.49,397.6,404.83,0.68,21.69,67.87,3.45,1.5,457.288,90.94,90.145,79.47,169.4,401.55,382.83,96.55833333333307,1046.2,347.435,161.86016933348208,0,1,0
11/2/2019 08:00,2019,2,February,11,0,Monday,8,Summer,0,0,8115.33,83.21,614.58,618.92,0.73,22.73,63.62,3.68,1.5,765.671,91.49,85.015,69.31,397.6,630.15,599.67,198.9883333333331,1046.2,346.78625000000005,255.75968332922258,0,1,0
11/2/2019 09:00,2019,2,February,11,0,Monday,9,Summer,0,0,8158.775,80.325,796.22,810.47,0.75,23.81,60.05,3.82,1.5,1029.407,83.21,90.94,73.51,614.58,822.75,787.9,331.69166666666644,1046.2,345.68083333333334,328.17475127843875,1,0,0
11/2/2019 10:00,2019,2,February,11,0,Monday,10,Summer,0,0,8191.235,81.66,943.05,946.95,0.78,24.87,58.02,3.79,1.5,1207.584,80.325,91.49,69.745,796.22,962.2,926.7,488.8666666666664,1046.2,344.8829166666667,361.6653434138613,1,0,0
11/2/2019 11:00,2019,2,February,11,0,Monday,11,Summer,0,0,8202.95,75.01,1015.8,1018.33,0.78,25.79,57.2,3.53,1.5,1296.7,81.66,83.21,69.59,943.05,1034.9,999.95,656.1083333333331,1046.2,344.08708333333334,327.6525772471009,1,0,0
11/2/2019 12:00,2019,2,February,11,0,Monday,12,Summer,0,0,8368.415,80.125,1022.12,1026.3,0.78,26.52,56.55,3.34,1.5,1318.142,75.01,80.325,69.24,1015.8,1046.2,1006.78,798.228333333333,1022.12,343.08375,250.0688020858828,1,0,0
11/2/2019 13:00,2019,2,February,11,0,Monday,13,Summer,0,0,8635.755,84.51,946.88,950.38,0.76,27.02,55.2,3.6,1.5,1244.569,80.125,81.66,61.46,1022.12,981.0,931.85,889.7749999999996,1022.12,341.6620833333333,157.46843007410212,1,0,0
11/2/2019 14:00,2019,2,February,11,0,Monday,14,Summer,0,0,8946.89,91.83,847.67,852.58,0.77,27.26,54.33,3.93,1.5,1105.234,84.51,75.01,64.34,946.88,862.38,803.03,928.623333333333,1022.12,341.0491666666667,90.51731031504046,1,0,0
11/2/2019 15:00,2019,2,February,11,0,Monday,15,Summer,0,0,9528.235,102.95,662.28,664.4,0.73,27.11,55.36,4.5,1.5,882.293,91.83,80.125,72.74,847.67,682.03,643.33,906.2999999999997,1022.12,340.22625,135.19249875641222,1,0,0
11/2/2019 16:00,2019,2,February,11,0,Monday,16,Summer,0,0,10056.12,102.675,445.5,447.85,0.68,26.45,59.14,5.29,1.5,571.29,102.95,84.51,89.11,662.28,463.08,431.4,823.3749999999997,1022.12,339.49375000000003,228.5221224958362,0,1,0
11/2/2019 17:00,2019,2,February,11,0,Monday,17,Summer,0,0,10246.205,103.035,229.38,231.2,0.61,25.38,65.89,5.55,1.5,245.809,102.675,91.83,109.06,445.5,237.73,215.32,692.3049999999997,1022.12,339.1458333333333,307.84360066436506,0,1,0
11/2/2019 18:00,2019,2,February,11,0,Monday,18,Summer,0,0,10099.205,125.275,33.58,33.83,0.38,24.19,75.27,5.12,1.5,36.491,103.035,102.95,102.57,229.38,36.67,35.88,527.5483333333331,1022.12,339.01708333333335,356.6820849112927,0,0,0
11/2/2019 19:00,2019,2,February,11,0,Monday,19,Summer,0,0,9752.355,131.195,0.0,0.0,0.0,23.45,82.62,4.48,1.5,0.001,125.275,102.675,130.54,33.58,0.0,0.0,369.73499999999973,1022.12,339.01708333333335,343.2632974117665,0,0,1
11/2/2019 20:00,2019,2,February,11,0,Monday,20,Summer,0,0,9399.625,113.38,0.0,0.0,0.0,23.18,85.46,4.06,1.5,0.0,131.195,103.035,105.63,0.0,0.0,0.0,228.45666666666637,1022.12,339.01708333333335,274.83564467998787,0,0,1
11/2/2019 21:00,2019,2,February,11,0,Monday,21,Summer,0,0,8769.775,100.695,0.0,0.0,0.0,22.94,87.04,3.72,1.5,0.0,113.38,125.275,95.21,0.0,0.0,0.0,118.07666666666641,1022.12,339.01708333333335,183.60852678093082,0,0,1
11/2/2019 22:00,2019,2,February,11,0,Monday,22,Summer,0,0,8211.29,89.755,0.0,0.0,0.0,22.68,87.25,3.42,1.5,0.0,100.695,131.195,94.96,0.0,0.0,0.0,43.8266666666664,1022.12,339.01708333333335,91.88921648737292,0,0,1
11/2/2019 23:00,2019,2,February,11,0,Monday,23,Summer,0,0,7771.83,85.175,0.0,0.0,0.0,22.41,84.71,3.23,1.5,0.0,89.755,113.38,87.935,0.0,0.0,0.0,5.596666666666401,1022.12,339.01708333333335,13.70897759364372,0,0,1
12/2/2019 00:00,2019,2,February,12,1,Tuesday,0,Summer,0,0,7379.645,73.79,0.0,0.0,0.0,22.04,79.92,3.22,1.5,0.0,85.175,100.695,74.05,0.0,0.0,0.0,0.0,1022.12,339.01708333333335,0.0,0,0,1
12/2/2019 01:00,2019,2,February,12,1,Tuesday,1,Summer,0,0,6898.95,46.795,0.0,0.0,0.0,21.61,74.12,3.27,1.5,0.0,73.79,89.755,71.94,0.0,0.0,0.0,0.0,1022.12,339.01708333333335,0.0,0,0,1
12/2/2019 02:00,2019,2,February,12,1,Tuesday,2,Summer,0,0,6445.29,37.98,0.0,0.0,0.0,21.2,68.08,3.28,1.5,0.0,46.795,85.175,80.555,0.0,0.0,0.0,0.0,1022.12,339.01708333333335,0.0,0,0,1
12/2/2019 03:00,2019,2,February,12,1,Tuesday,3,Summer,0,0,6321.355,18.2,0.0,0.0,0.0,20.75,63.52,3.35,1.5,0.0,37.98,73.79,91.0,0.0,0.0,0.0,0.0,1022.12,339.01708333333335,0.0,0,0,1
12/2/2019 04:00,2019,2,February,12,1,Tuesday,4,Summer,0,0,6464.34,32.045,0.0,0.0,0.0,20.26,61.41,3.51,1.5,0.0,18.2,46.795,90.145,0.0,0.0,0.0,0.0,1022.12,339.01708333333335,0.0,0,0,1
12/2/2019 05:00,2019,2,February,12,1,Tuesday,5,Summer,0,0,6972.88,51.88,12.02,12.3,0.34,20.01,60.15,3.72,1.5,17.898,32.045,37.98,85.015,0.0,12.35,9.3,2.003333333333068,1022.12,339.00333333333333,4.90714445100213,0,0,0
