HOUR,YEAR,MONTH,MONTH_NAME,DAY,DAY_OF_WEEK,DAY_NAME,HOUR_OF_DAY,SEASON,IS_WEEKEND,IS_PUBLIC_HOLIDAY,TOTALDEMAND,RRP,ALLSKY_IRRADIANCE,CLRSKY_IRRADIANCE,CLEARNESS_IDX,TEMP_2M,REL_HUMIDITY,WIND_SPEED,CASH_RATE_TARGET,ROOFTOP_SOLAR_MW,RRP_LAG_1H,RRP_LAG_3H,RRP_LAG_24H
16/12/2018 13:00,2018,12,December,16,6,Sunday,13,Summer,1,0,8483.025,86.825,841.050,938.550,0.660,25.680,72.470,5.590,1.500,853.448,78.280,81.610,106.630
16/12/2018 14:00,2018,12,December,16,6,Sunday,14,Summer,1,0,8752.275,94.165,644.220,807.330,0.570,25.670,72.470,5.630,1.500,662.440,86.825,78.675,97.335
16/12/2018 15:00,2018,12,December,16,6,Sunday,15,Summer,1,0,8977.230,105.565,323.170,629.830,0.350,25.320,74.620,5.980,1.500,505.463,94.165,78.280,91.260
16/12/2018 16:00,2018,12,December,16,6,Sunday,16,Summer,1,0,9038.670,112.410,210.300,422.980,0.310,24.520,78.110,6.620,1.500,332.264,105.565,86.825,97.900
16/12/2018 17:00,2018,12,December,16,6,Sunday,17,Summer,1,0,9114.585,104.105,111.380,211.500,0.280,23.510,81.720,6.740,1.500,158.988,112.410,94.165,97.580
16/12/2018 18:00,2018,12,December,16,6,Sunday,18,Summer,1,0,8875.885,103.880,24.550,39.850,0.210,22.450,86.910,6.810,1.500,38.381,104.105,105.565,94.310
16/12/2018 19:00,2018,12,December,16,6,Sunday,19,Summer,1,0,8701.235,106.180,0.000,0.000,0.000,21.860,90.230,6.830,1.500,0.284,103.880,112.410,102.090
16/12/2018 20:00,2018,12,December,16,6,Sunday,20,Summer,1,0,8635.680,108.075,0.000,0.000,0.000,21.780,90.900,5.840,1.500,0.000,106.180,104.105,107.820
16/12/2018 21:00,2018,12,December,16,6,Sunday,21,Summer,1,0,8237.565,95.215,0.000,0.000,0.000,21.730,91.740,4.380,1.500,0.000,108.075,103.880,106.415
16/12/2018 22:00,2018,12,December,16,6,Sunday,22,Summer,1,0,7815.510,78.205,0.000,0.000,0.000,21.620,92.960,3.220,1.500,0.000,95.215,106.180,87.585
16/12/2018 23:00,2018,12,December,16,6,Sunday,23,Summer,1,0,7367.225,75.395,0.000,0.000,0.000,21.420,94.620,2.240,1.500,0.000,78.205,108.075,79.395
17/12/2018 00:00,2018,12,December,17,0,Monday,0,Summer,0,0,7082.885,80.425,0.000,0.000,0.000,21.190,95.850,1.860,1.500,0.000,75.395,95.215,75.950
17/12/2018 01:00,2018,12,December,17,0,Monday,1,Summer,0,0,6647.590,68.670,0.000,0.000,0.000,20.980,96.800,1.840,1.500,0.000,80.425,78.205,82.335
17/12/2018 02:00,2018,12,December,17,0,Monday,2,Summer,0,0,6351.450,74.425,0.000,0.000,0.000,20.840,97.440,1.890,1.500,0.000,68.670,75.395,86.510
17/12/2018 03:00,2018,12,December,17,0,Monday,3,Summer,0,0,6246.670,79.590,0.000,0.000,0.000,20.760,97.770,1.780,1.500,0.000,74.425,80.425,76.115
17/12/2018 04:00,2018,12,December,17,0,Monday,4,Summer,0,0,6396.740,78.970,0.000,0.000,0.000,20.700,97.810,1.660,1.500,4.700,79.590,68.670,71.850
17/12/2018 05:00,2018,12,December,17,0,Monday,5,Summer,0,0,6907.475,69.470,98.970,99.700,0.440,20.960,96.270,1.620,1.500,98.902,78.970,74.425,62.050
17/12/2018 06:00,2018,12,December,17,0,Monday,6,Summer,0,0,7744.010,87.530,294.020,295.950,0.590,21.550,92.980,1.530,1.500,319.795,69.470,79.590,64.635
17/12/2018 07:00,2018,12,December,17,0,Monday,7,Summer,0,0,8399.510,98.690,507.100,508.650,0.670,22.410,86.740,1.020,1.500,596.100,87.530,78.970,73.945
17/12/2018 08:00,2018,12,December,17,0,Monday,8,Summer,0,0,8737.285,98.355,713.350,717.300,0.720,23.270,80.240,1.460,1.500,867.288,98.690,69.470,98.110
17/12/2018 09:00,2018,12,December,17,0,Monday,9,Summer,0,0,8910.700,102.040,870.850,878.450,0.730,23.970,74.910,1.800,1.500,1077.200,98.355,87.530,89.495
17/12/2018 10:00,2018,12,December,17,0,Monday,10,Summer,0,0,9009.775,102.045,962.670,996.830,0.730,24.490,71.170,2.010,1.500,1168.911,102.040,98.690,81.610
17/12/2018 11:00,2018,12,December,17,0,Monday,11,Summer,0,0,9110.155,110.060,1036.280,1064.780,0.750,24.830,68.510,2.240,1.500,1237.686,102.045,98.355,78.675
17/12/2018 12:00,2018,12,December,17,0,Monday,12,Summer,0,0,9278.935,115.275,988.880,1055.000,0.730,24.920,67.880,2.480,1.500,1228.079,110.060,102.040,78.280
17/12/2018 13:00,2018,12,December,17,0,Monday,13,Summer,0,0,9550.510,106.995,949.950,981.780,0.740,24.820,68.680,2.730,1.500,1160.796,115.275,102.045,86.825
17/12/2018 14:00,2018,12,December,17,0,Monday,14,Summer,0,0,9812.080,125.625,778.880,851.530,0.690,24.660,69.830,2.890,1.500,991.973,106.995,110.060,94.165
17/12/2018 15:00,2018,12,December,17,0,Monday,15,Summer,0,0,10140.830,135.240,636.500,674.030,0.690,24.520,71.210,2.920,1.500,788.602,125.625,115.275,105.565
17/12/2018 16:00,2018,12,December,17,0,Monday,16,Summer,0,0,10440.385,130.700,425.250,465.500,0.630,24.280,73.600,2.900,1.500,516.678,135.240,106.995,112.410
17/12/2018 17:00,2018,12,December,17,0,Monday,17,Summer,0,0,10516.680,146.150,217.150,243.750,0.540,23.880,77.240,2.840,1.500,232.688,130.700,125.625,104.105
17/12/2018 18:00,2018,12,December,17,0,Monday,18,Summer,0,0,10330.165,130.735,44.350,49.950,0.360,23.170,83.310,2.550,1.500,47.408,146.150,135.240,103.880
17/12/2018 19:00,2018,12,December,17,0,Monday,19,Summer,0,0,9824.490,119.955,0.000,0.000,0.000,22.260,90.040,2.040,1.500,0.507,130.735,130.700,106.180
17/12/2018 20:00,2018,12,December,17,0,Monday,20,Summer,0,0,9498.355,118.430,0.000,0.000,0.000,21.770,93.990,1.710,1.500,0.000,119.955,146.150,108.075
17/12/2018 21:00,2018,12,December,17,0,Monday,21,Summer,0,0,8909.110,88.905,0.000,0.000,0.000,21.430,96.380,1.510,1.500,0.000,118.430,130.735,95.215
17/12/2018 22:00,2018,12,December,17,0,Monday,22,Summer,0,0,8372.420,82.785,0.000,0.000,0.000,21.220,97.460,1.470,1.500,0.000,88.905,119.955,78.205
17/12/2018 23:00,2018,12,December,17,0,Monday,23,Summer,0,0,7908.200,81.900,0.000,0.000,0.000,21.040,98.020,1.730,1.500,0.000,82.785,118.430,75.395
18/12/2018 00:00,2018,12,December,18,1,Tuesday,0,Summer,0,0,7503.790,74.180,0.000,0.000,0.000,20.860,98.440,2.100,1.500,0.000,81.900,88.905,80.425
18/12/2018 01:00,2018,12,December,18,1,Tuesday,1,Summer,0,0,7024.920,66.840,0.000,0.000,0.000,20.810,98.270,2.530,1.500,0.000,74.180,82.785,68.670
18/12/2018 02:00,2018,12,December,18,1,Tuesday,2,Summer,0,0,6579.905,67.015,0.000,0.000,0.000,20.830,97.950,2.910,1.500,0.000,66.840,81.900,74.425
18/12/2018 03:00,2018,12,December,18,1,Tuesday,3,Summer,0,0,6424.505,67.320,0.000,0.000,0.000,20.910,97.420,2.880,1.500,0.000,67.015,74.180,79.590
18/12/2018 04:00,2018,12,December,18,1,Tuesday,4,Summer,0,0,6602.820,70.995,0.000,0.000,0.000,20.950,97.090,2.740,1.500,3.289,67.320,66.840,78.970
18/12/2018 05:00,2018,12,December,18,1,Tuesday,5,Summer,0,0,7153.300,90.785,49.470,105.250,0.220,21.320,95.980,2.990,1.500,77.739,70.995,67.015,69.470
18/12/2018 06:00,2018,12,December,18,1,Tuesday,6,Summer,0,0,7916.820,92.095,124.780,299.230,0.250,21.730,95.200,3.280,1.500,232.829,90.785,67.320,87.530
18/12/2018 07:00,2018,12,December,18,1,Tuesday,7,Summer,0,0,8423.695,99.605,225.350,510.300,0.300,22.190,93.500,3.600,1.500,448.341,92.095,70.995,98.690
18/12/2018 08:00,2018,12,December,18,1,Tuesday,8,Summer,0,0,8691.100,109.610,343.700,706.650,0.350,22.720,89.360,3.980,1.500,655.647,99.605,90.785,98.355
18/12/2018 09:00,2018,12,December,18,1,Tuesday,9,Summer,0,0,8808.820,99.205,547.550,862.220,0.460,23.210,85.760,4.230,1.500,852.955,109.610,92.095,102.040
18/12/2018 10:00,2018,12,December,18,1,Tuesday,10,Summer,0,0,8845.175,110.965,679.670,972.420,0.520,23.570,83.310,4.370,1.500,995.352,99.205,99.605,102.045
18/12/2018 11:00,2018,12,December,18,1,Tuesday,11,Summer,0,0,8899.880,116.425,793.000,1038.200,0.580,23.670,82.180,4.300,1.500,1071.529,110.965,109.610,110.060
18/12/2018 12:00,2018,12,December,18,1,Tuesday,12,Summer,0,0,8942.905,118.985,820.170,1028.600,0.600,23.690,81.450,4.360,1.500,1109.304,116.425,99.205,115.275
18/12/2018 13:00,2018,12,December,18,1,Tuesday,13,Summer,0,0,9152.120,166.835,828.000,955.970,0.650,23.560,81.190,4.820,1.500,1038.041,118.985,110.965,106.995
18/12/2018 14:00,2018,12,December,18,1,Tuesday,14,Summer,0,0,9397.440,106.130,695.470,826.170,0.620,23.210,82.190,5.550,1.500,883.439,166.835,116.425,125.625
18/12/2018 15:00,2018,12,December,18,1,Tuesday,15,Summer,0,0,9646.065,123.495,519.420,650.280,0.560,22.760,83.430,6.030,1.500,666.984,106.130,118.985,135.240
18/12/2018 16:00,2018,12,December,18,1,Tuesday,16,Summer,0,0,9780.940,164.155,333.200,441.480,0.490,22.310,84.610,5.760,1.500,373.794,123.495,166.835,130.700
18/12/2018 17:00,2018,12,December,18,1,Tuesday,17,Summer,0,0,9677.490,150.265,156.270,221.120,0.390,21.880,86.590,5.300,1.500,157.366,164.155,106.130,146.150
18/12/2018 18:00,2018,12,December,18,1,Tuesday,18,Summer,0,0,9428.720,117.390,32.580,42.780,0.260,21.330,90.000,5.210,1.500,31.784,150.265,123.495,130.735
18/12/2018 19:00,2018,12,December,18,1,Tuesday,19,Summer,0,0,9165.280,151.585,0.000,0.000,0.000,20.910,92.860,4.790,1.500,0.358,117.390,164.155,119.955
18/12/2018 20:00,2018,12,December,18,1,Tuesday,20,Summer,0,0,8961.200,144.030,0.000,0.000,0.000,20.810,93.650,4.270,1.500,0.000,151.585,150.265,118.430
18/12/2018 21:00,2018,12,December,18,1,Tuesday,21,Summer,0,0,8497.455,90.245,0.000,0.000,0.000,20.790,93.710,3.880,1.500,0.000,144.030,117.390,88.905
18/12/2018 22:00,2018,12,December,18,1,Tuesday,22,Summer,0,0,8143.005,180.010,0.000,0.000,0.000,20.810,93.260,3.990,1.500,0.000,90.245,151.585,82.785
18/12/2018 23:00,2018,12,December,18,1,Tuesday,23,Summer,0,0,7763.810,118.025,0.000,0.000,0.000,20.780,93.270,3.930,1.500,0.000,180.010,144.030,81.900
19/12/2018 00:00,2018,12,December,19,2,Wednesday,0,Summer,0,0,7448.500,70.985,0.000,0.000,0.000,20.740,93.520,3.850,1.500,0.000,118.025,90.245,74.180
19/12/2018 01:00,2018,12,December,19,2,Wednesday,1,Summer,0,0,6960.670,60.205,0.000,0.000,0.000,20.710,93.390,3.770,1.500,0.000,70.985,180.010,66.840
19/12/2018 02:00,2018,12,December,19,2,Wednesday,2,Summer,0,0,6497.320,63.340,0.000,0.000,0.000,20.610,93.350,3.540,1.500,0.000,60.205,118.025,67.015
19/12/2018 03:00,2018,12,December,19,2,Wednesday,3,Summer,0,0,6417.700,60.985,0.000,0.000,0.000,20.570,92.980,3.360,1.500,0.000,63.340,70.985,67.320
19/12/2018 04:00,2018,12,December,19,2,Wednesday,4,Summer,0,0,6638.895,66.205,0.000,0.000,0.000,20.550,92.280,3.490,1.500,2.273,60.985,60.205,70.995
19/12/2018 05:00,2018,12,December,19,2,Wednesday,5,Summer,0,0,7228.180,91.640,29.770,97.650,0.130,20.770,91.590,3.580,1.500,59.787,66.205,63.340,90.785
19/12/2018 06:00,2018,12,December,19,2,Wednesday,6,Summer,0,0,7981.200,110.475,79.750,289.300,0.160,21.080,90.220,3.600,1.500,180.441,91.640,60.985,92.095
19/12/2018 07:00,2018,12,December,19,2,Wednesday,7,Summer,0,0,8549.850,131.385,133.270,505.750,0.180,21.310,88.600,3.720,1.500,324.306,110.475,66.205,99.605
19/12/2018 08:00,2018,12,December,19,2,Wednesday,8,Summer,0,0,8713.795,97.405,179.750,705.050,0.180,21.770,85.960,3.530,1.500,477.113,131.385,91.640,109.610
19/12/2018 09:00,2018,12,December,19,2,Wednesday,9,Summer,0,0,8833.290,109.480,322.650,867.970,0.270,22.300,83.220,3.240,1.500,583.954,97.405,110.475,99.205
19/12/2018 10:00,2018,12,December,19,2,Wednesday,10,Summer,0,0,8878.815,110.025,390.020,980.830,0.300,22.730,81.280,2.940,1.500,673.435,109.480,131.385,110.965
19/12/2018 11:00,2018,12,December,19,2,Wednesday,11,Summer,0,0,8876.600,135.690,490.080,1043.470,0.360,22.980,80.420,2.670,1.500,763.863,110.025,97.405,116.425
19/12/2018 12:00,2018,12,December,19,2,Wednesday,12,Summer,0,0,8836.230,99.355,752.420,1033.820,0.550,23.100,80.370,2.690,1.500,814.757,135.690,109.480,118.985
19/12/2018 13:00,2018,12,December,19,2,Wednesday,13,Summer,0,0,8953.610,118.045,497.450,962.420,0.390,23.090,80.660,3.220,1.500,749.761,99.355,110.025,166.835
19/12/2018 14:00,2018,12,December,19,2,Wednesday,14,Summer,0,0,9108.940,158.535,408.700,834.220,0.360,22.980,81.370,3.620,1.500,625.388,118.045,135.690,106.130
19/12/2018 15:00,2018,12,December,19,2,Wednesday,15,Summer,0,0,9322.795,255.905,402.350,658.670,0.430,22.740,82.680,3.860,1.500,426.463,158.535,99.355,123.495
19/12/2018 16:00,2018,12,December,19,2,Wednesday,16,Summer,0,0,9453.415,145.825,267.000,451.620,0.390,22.350,84.420,4.020,1.500,237.928,255.905,118.045,164.155
19/12/2018 17:00,2018,12,December,19,2,Wednesday,17,Summer,0,0,9386.595,113.770,125.800,231.620,0.310,21.820,87.330,4.020,1.500,108.177,145.825,158.535,150.265
19/12/2018 18:00,2018,12,December,19,2,Wednesday,18,Summer,0,0,9248.150,123.875,22.550,45.280,0.180,21.400,90.820,3.480,1.500,31.220,113.770,255.905,117.390
19/12/2018 19:00,2018,12,December,19,2,Wednesday,19,Summer,0,0,9076.690,268.245,0.000,0.000,0.000,21.170,93.340,3.440,1.500,0.459,123.875,145.825,151.585
19/12/2018 20:00,2018,12,December,19,2,Wednesday,20,Summer,0,0,8767.265,119.545,0.000,0.000,0.000,21.020,94.700,3.110,1.500,0.000,268.245,113.770,144.030
19/12/2018 21:00,2018,12,December,19,2,Wednesday,21,Summer,0,0,8385.325,110.120,0.000,0.000,0.000,21.060,95.080,2.700,1.500,0.000,119.545,123.875,90.245
19/12/2018 22:00,2018,12,December,19,2,Wednesday,22,Summer,0,0,8102.695,92.000,0.000,0.000,0.000,21.220,95.410,3.200,1.500,0.000,110.120,268.245,180.010
19/12/2018 23:00,2018,12,December,19,2,Wednesday,23,Summer,0,0,7780.825,91.425,0.000,0.000,0.000,21.210,95.810,2.770,1.500,0.000,92.000,119.545,118.025
20/12/2018 00:00,2018,12,December,20,3,Thursday,0,Summer,0,0,7428.310,75.855,0.000,0.000,0.000,21.200,96.040,2.000,1.500,0.000,91.425,110.120,70.985
20/12/2018 01:00,2018,12,December,20,3,Thursday,1,Summer,0,0,6984.290,65.215,0.000,0.000,0.000,21.160,96.000,1.650,1.500,0.000,75.855,92.000,60.205
20/12/2018 02:00,2018,12,December,20,3,Thursday,2,Summer,0,0,6547.585,59.875,0.000,0.000,0.000,21.110,95.730,1.590,1.500,0.000,65.215,91.425,63.340
20/12/2018 03:00,2018,12,December,20,3,Thursday,3,Summer,0,0,6406.290,63.555,0.000,0.000,0.000,21.060,95.610,1.620,1.500,0.000,59.875,75.855,60.985
20/12/2018 04:00,2018,12,December,20,3,Thursday,4,Summer,0,0,6564.910,62.705,0.000,0.000,0.000,21.050,95.530,1.570,1.500,3.604,63.555,65.215,66.205
20/12/2018 05:00,2018,12,December,20,3,Thursday,5,Summer,0,0,7067.395,68.895,63.700,99.300,0.290,21.320,95.660,1.790,1.500,83.174,62.705,59.875,91.640
20/12/2018 06:00,2018,12,December,20,3,Thursday,6,Summer,0,0,7807.135,96.085,181.620,293.980,0.370,21.880,95.880,2.100,1.500,281.036,68.895,63.555,110.475
20/12/2018 07:00,2018,12,December,20,3,Thursday,7,Summer,0,0,8334.865,115.170,311.850,509.920,0.410,22.380,94.750,2.140,1.500,523.904,96.085,62.705,131.385
20/12/2018 08:00,2018,12,December,20,3,Thursday,8,Summer,0,0,8590.480,112.725,637.700,709.450,0.640,23.260,89.850,2.210,1.500,821.118,115.170,68.895,97.405
20/12/2018 09:00,2018,12,December,20,3,Thursday,9,Summer,0,0,8764.560,100.175,748.250,873.080,0.630,24.290,84.600,2.170,1.500,1085.375,112.725,96.085,109.480
20/12/2018 10:00,2018,12,December,20,3,Thursday,10,Summer,0,0,8859.635,92.915,961.500,987.880,0.730,25.270,80.510,2.010,1.500,1264.573,100.175,115.170,110.025
20/12/2018 11:00,2018,12,December,20,3,Thursday,11,Summer,0,0,9129.465,131.840,967.500,1052.750,0.700,26.300,76.550,1.890,1.500,1274.461,92.915,112.725,135.690
20/12/2018 12:00,2018,12,December,20,3,Thursday,12,Summer,0,0,9457.055,93.370,968.080,1040.720,0.710,27.160,73.090,1.930,1.500,1282.623,131.840,100.175,99.355
20/12/2018 13:00,2018,12,December,20,3,Thursday,13,Summer,0,0,9994.585,105.345,870.880,967.050,0.680,27.530,72.020,2.300,1.500,1170.986,93.370,92.915,118.045
20/12/2018 14:00,2018,12,December,20,3,Thursday,14,Summer,0,0,10549.685,167.160,799.400,837.330,0.700,27.220,73.700,3.030,1.500,967.015,105.345,131.840,158.535
20/12/2018 15:00,2018,12,December,20,3,Thursday,15,Summer,0,0,11148.020,289.795,512.700,661.670,0.550,26.190,78.740,3.970,1.500,588.062,167.160,93.370,255.905
20/12/2018 16:00,2018,12,December,20,3,Thursday,16,Summer,0,0,11065.625,135.565,330.480,454.900,0.480,24.850,85.410,3.970,1.500,375.535,289.795,105.345,145.825
20/12/2018 17:00,2018,12,December,20,3,Thursday,17,Summer,0,0,10927.745,157.210,174.600,239.750,0.430,23.590,91.680,4.130,1.500,138.764,135.565,167.160,113.770
20/12/2018 18:00,2018,12,December,20,3,Thursday,18,Summer,0,0,10062.445,85.385,33.780,50.700,0.260,22.770,95.200,5.110,1.500,37.244,157.210,289.795,123.875
20/12/2018 19:00,2018,12,December,20,3,Thursday,19,Summer,0,0,9436.645,97.685,0.000,0.000,0.000,22.390,96.050,4.640,1.500,0.559,85.385,135.565,268.245
20/12/2018 20:00,2018,12,December,20,3,Thursday,20,Summer,0,0,9135.645,93.505,0.000,0.000,0.000,22.210,95.860,5.320,1.500,0.000,97.685,157.210,119.545
20/12/2018 21:00,2018,12,December,20,3,Thursday,21,Summer,0,0,8604.315,85.805,0.000,0.000,0.000,22.010,95.800,5.710,1.500,0.000,93.505,85.385,110.120
20/12/2018 22:00,2018,12,December,20,3,Thursday,22,Summer,0,0,8213.320,93.945,0.000,0.000,0.000,21.780,95.390,6.050,1.500,0.000,85.805,97.685,92.000
20/12/2018 23:00,2018,12,December,20,3,Thursday,23,Summer,0,0,7809.505,84.900,0.000,0.000,0.000,21.300,94.330,6.390,1.500,0.000,93.945,93.505,91.425
21/12/2018 00:00,2018,12,December,21,4,Friday,0,Summer,0,0,7371.985,73.965,0.000,0.000,0.000,20.650,92.710,6.560,1.500,0.000,84.900,85.805,75.855
21/12/2018 01:00,2018,12,December,21,4,Friday,1,Summer,0,0,6863.295,73.780,0.000,0.000,0.000,20.180,91.940,6.380,1.500,0.000,73.965,93.945,65.215
21/12/2018 02:00,2018,12,December,21,4,Friday,2,Summer,0,0,6424.760,72.855,0.000,0.000,0.000,19.920,91.280,6.190,1.500,0.000,73.780,84.900,59.875
21/12/2018 03:00,2018,12,December,21,4,Friday,3,Summer,0,0,6293.300,71.875,0.000,0.000,0.000,19.820,89.990,6.050,1.500,0.000,72.855,73.965,63.555
21/12/2018 04:00,2018,12,December,21,4,Friday,4,Summer,0,0,6445.455,65.150,0.000,0.000,0.000,19.830,88.660,5.800,1.500,1.752,71.875,73.780,62.705
21/12/2018 05:00,2018,12,December,21,4,Friday,5,Summer,0,0,6915.930,67.125,19.800,89.000,0.090,20.100,86.910,5.480,1.500,61.438,65.150,72.855,68.895
21/12/2018 06:00,2018,12,December,21,4,Friday,6,Summer,0,0,7506.325,88.580,78.120,270.080,0.160,20.490,84.500,5.450,1.500,183.841,67.125,71.875,96.085
21/12/2018 07:00,2018,12,December,21,4,Friday,7,Summer,0,0,7991.260,82.465,148.300,487.450,0.200,20.940,80.930,5.450,1.500,373.142,88.580,65.150,115.170
21/12/2018 08:00,2018,12,December,21,4,Friday,8,Summer,0,0,8244.305,79.680,315.500,697.500,0.320,21.340,77.790,5.190,1.500,566.141,82.465,67.125,112.725
21/12/2018 09:00,2018,12,December,21,4,Friday,9,Summer,0,0,8370.455,84.245,456.200,870.120,0.390,21.640,75.680,4.930,1.500,663.378,79.680,88.580,100.175
21/12/2018 10:00,2018,12,December,21,4,Friday,10,Summer,0,0,8401.430,82.890,506.400,992.250,0.390,21.820,74.300,4.720,1.500,734.852,84.245,82.465,92.915
21/12/2018 11:00,2018,12,December,21,4,Friday,11,Summer,0,0,8273.480,79.990,575.850,1059.800,0.420,21.950,73.450,4.560,1.500,755.338,82.890,79.680,131.840
21/12/2018 12:00,2018,12,December,21,4,Friday,12,Summer,0,0,8226.355,90.140,554.200,1051.650,0.410,21.770,73.820,4.500,1.500,703.412,79.990,84.245,93.370
21/12/2018 13:00,2018,12,December,21,4,Friday,13,Summer,0,0,8174.545,75.480,457.000,980.300,0.360,21.620,74.300,4.600,1.500,659.775,90.140,82.890,105.345
21/12/2018 14:00,2018,12,December,21,4,Friday,14,Summer,0,0,8099.645,70.590,401.420,852.250,0.350,21.450,74.980,4.730,1.500,566.609,75.480,79.990,167.160
21/12/2018 15:00,2018,12,December,21,4,Friday,15,Summer,0,0,8219.200,83.315,280.400,677.530,0.300,21.240,75.800,4.670,1.500,418.457,70.590,90.140,289.795
21/12/2018 16:00,2018,12,December,21,4,Friday,16,Summer,0,0,8310.640,85.470,158.850,470.700,0.230,20.930,76.930,4.450,1.500,237.328,83.315,75.480,135.565
21/12/2018 17:00,2018,12,December,21,4,Friday,17,Summer,0,0,8288.160,78.155,72.380,252.380,0.180,20.500,79.020,4.090,1.500,128.733,85.470,70.590,157.210
21/12/2018 18:00,2018,12,December,21,4,Friday,18,Summer,0,0,8148.125,72.890,9.850,56.420,0.070,19.940,82.590,3.510,1.500,33.484,78.155,83.315,85.385
21/12/2018 19:00,2018,12,December,21,4,Friday,19,Summer,0,0,8082.860,79.605,0.000,0.000,0.000,19.510,85.770,2.850,1.500,0.536,72.890,85.470,97.685
21/12/2018 20:00,2018,12,December,21,4,Friday,20,Summer,0,0,8039.485,81.525,0.000,0.000,0.000,19.500,85.970,2.270,1.500,0.000,79.605,78.155,93.505
21/12/2018 21:00,2018,12,December,21,4,Friday,21,Summer,0,0,7840.230,84.620,0.000,0.000,0.000,19.650,84.190,1.660,1.500,0.000,81.525,72.890,85.805
21/12/2018 22:00,2018,12,December,21,4,Friday,22,Summer,0,0,7670.570,73.155,0.000,0.000,0.000,19.940,80.810,0.820,1.500,0.000,84.620,79.605,93.945
21/12/2018 23:00,2018,12,December,21,4,Friday,23,Summer,0,0,7440.265,85.880,0.000,0.000,0.000,20.050,79.460,0.620,1.500,0.000,73.155,81.525,84.900
22/12/2018 00:00,2018,12,December,22,5,Saturday,0,Summer,1,0,7085.525,74.600,0.000,0.000,0.000,19.820,80.620,1.310,1.500,0.000,85.880,84.620,73.965
22/12/2018 01:00,2018,12,December,22,5,Saturday,1,Summer,1,0,6600.315,63.020,0.000,0.000,0.000,19.440,82.930,2.060,1.500,0.000,74.600,73.155,73.780
22/12/2018 02:00,2018,12,December,22,5,Saturday,2,Summer,1,0,6178.300,50.790,0.000,0.000,0.000,18.960,86.120,3.180,1.500,0.000,63.020,85.880,72.855
22/12/2018 03:00,2018,12,December,22,5,Saturday,3,Summer,1,0,5985.510,63.960,0.000,0.000,0.000,18.650,90.010,4.700,1.500,0.000,50.790,74.600,71.875
22/12/2018 04:00,2018,12,December,22,5,Saturday,4,Summer,1,0,6032.740,61.470,0.000,0.000,0.000,18.460,93.280,6.580,1.500,2.822,63.960,63.020,65.150
22/12/2018 05:00,2018,12,December,22,5,Saturday,5,Summer,1,0,6203.675,65.635,48.750,98.470,0.230,18.190,89.900,9.320,1.500,70.208,61.470,50.790,67.125
22/12/2018 06:00,2018,12,December,22,5,Saturday,6,Summer,1,0,6488.095,84.525,143.850,295.270,0.300,18.090,82.970,10.020,1.500,218.421,65.635,63.960,88.580
22/12/2018 07:00,2018,12,December,22,5,Saturday,7,Summer,1,0,6864.985,77.700,286.670,514.700,0.380,18.560,77.560,9.180,1.500,415.354,84.525,61.470,82.465
22/12/2018 08:00,2018,12,December,22,5,Saturday,8,Summer,1,0,7128.230,67.020,446.520,720.920,0.450,19.080,74.630,8.480,1.500,602.387,77.700,65.635,79.680
22/12/2018 09:00,2018,12,December,22,5,Saturday,9,Summer,1,0,7139.615,71.055,635.400,890.620,0.540,19.340,73.480,8.040,1.500,773.764,67.020,84.525,84.245
22/12/2018 10:00,2018,12,December,22,5,Saturday,10,Summer,1,0,7114.975,67.090,775.530,1009.500,0.590,19.570,72.480,7.720,1.500,872.885,71.055,77.700,82.890
22/12/2018 11:00,2018,12,December,22,5,Saturday,11,Summer,1,0,6955.125,61.810,868.350,1075.070,0.630,19.830,70.650,7.490,1.500,933.265,67.090,67.020,79.990
22/12/2018 12:00,2018,12,December,22,5,Saturday,12,Summer,1,0,6769.010,59.605,818.900,1069.620,0.600,20.030,68.910,7.260,1.500,952.278,61.810,71.055,90.140
22/12/2018 13:00,2018,12,December,22,5,Saturday,13,Summer,1,0,6738.505,60.295,647.800,998.720,0.500,20.100,67.740,7.240,1.500,843.163,59.605,67.090,75.480
22/12/2018 14:00,2018,12,December,22,5,Saturday,14,Summer,1,0,6718.225,59.795,718.350,869.580,0.630,20.130,67.150,7.350,1.500,749.236,60.295,61.810,70.590
22/12/2018 15:00,2018,12,December,22,5,Saturday,15,Summer,1,0,6807.890,65.630,560.620,692.550,0.600,20.090,67.320,7.510,1.500,635.588,59.795,59.605,83.315
22/12/2018 16:00,2018,12,December,22,5,Saturday,16,Summer,1,0,6889.220,69.320,372.670,481.120,0.540,20.010,67.880,7.600,1.500,426.477,65.630,60.295,85.470
22/12/2018 17:00,2018,12,December,22,5,Saturday,17,Summer,1,0,7124.755,76.215,197.230,259.770,0.480,19.840,68.850,7.550,1.500,226.178,69.320,59.795,78.155
22/12/2018 18:00,2018,12,December,22,5,Saturday,18,Summer,1,0,7329.735,86.055,49.650,59.670,0.370,19.490,70.770,7.310,1.500,53.094,76.215,65.630,72.890
22/12/2018 19:00,2018,12,December,22,5,Saturday,19,Summer,1,0,7378.045,82.030,0.000,0.000,0.000,19.110,73.250,7.080,1.500,0.616,86.055,69.320,79.605
22/12/2018 20:00,2018,12,December,22,5,Saturday,20,Summer,1,0,7438.700,100.610,0.000,0.000,0.000,18.980,74.190,7.020,1.500,0.000,82.030,76.215,81.525
